,x1,x2,resp,correct
0,0.424,0.006,0.0,1
1,0.995,0.519,1.0,1
2,0.049,0.217,0.0,1
3,0.086,0.993,0.0,1
4,0.391,0.299,0.0,1
5,0.678,0.797,1.0,1
6,0.442,0.833,0.0,1
7,0.407,0.598,0.0,1
8,0.597,0.65,0.0,1
9,0.69,0.558,1.0,1
10,0.336,0.153,0.0,1
11,0.71,0.345,1.0,1
12,0.794,0.902,1.0,1
13,0.146,0.098,0.0,1
14,0.534,0.189,0.0,1
15,0.325,0.907,0.0,1
16,0.806,0.709,1.0,1
17,0.918,0.841,1.0,1
18,0.612,0.969,1.0,1
19,0.82,0.166,1.0,1
20,0.794,0.399,1.0,1
21,0.711,0.056,1.0,1
22,0.264,0.465,0.0,1
23,0.206,0.276,0.0,1
24,0.99,0.016,1.0,1
25,0.953,0.343,1.0,1
26,0.077,0.732,0.0,1
27,0.194,0.814,0.0,1
28,0.346,0.742,0.0,1
29,0.144,0.52,0.0,1
30,0.084,0.445,0.0,1
31,0.549,0.454,0.0,1
