,x1,x2,resp,correct
0,0.309,0.314,0.0,1
1,0.302,0.076,0.0,1
2,0.444,0.228,0.0,1
3,0.077,0.021,0.0,1
4,0.958,0.948,1.0,1
5,0.602,0.782,1.0,1
6,0.029,0.602,1.0,1
7,0.526,0.587,0.0,1
8,0.735,0.182,0.0,1
9,0.204,0.403,0.0,1
10,0.306,0.542,0.0,1
11,0.552,0.279,0.0,1
12,0.939,0.659,1.0,1
13,0.917,0.142,0.0,1
14,0.722,0.906,1.0,1
15,0.429,0.687,1.0,1
16,0.442,0.941,1.0,1
17,0.086,0.855,1.0,1
18,0.161,0.229,0.0,1
19,0.716,0.476,0.0,1
20,0.548,0.049,0.0,1
21,0.285,0.869,1.0,1
22,0.807,0.794,1.0,1
23,0.826,0.286,0.0,1
24,0.436,0.407,0.0,1
25,0.059,0.352,0.0,1
26,0.963,0.455,0.0,1
27,0.202,0.933,1.0,1
28,0.87,0.523,0.0,1
29,0.859,0.078,0.0,1
30,0.196,0.702,1.0,1
31,0.689,0.647,1.0,1
