,x1,x2,resp,correct
0,0.61,0.159,1.0,1
1,0.172,0.794,0.0,1
2,0.417,0.551,1.0,0
3,0.181,0.016,1.0,0
4,0.542,0.999,0.0,1
5,0.278,0.692,0.0,1
6,0.431,0.813,1.0,0
7,0.069,0.676,0.0,1
8,0.697,0.817,0.0,0
9,0.704,0.343,1.0,1
10,0.558,0.741,1.0,0
11,0.336,0.193,1.0,0
12,0.923,0.848,0.0,0
13,0.923,0.027,1.0,1
14,0.974,0.543,0.0,0
15,0.985,0.258,1.0,1
16,0.308,0.982,0.0,1
17,0.453,0.277,0.0,1
18,0.057,0.146,0.0,1
19,0.447,0.047,1.0,0
20,0.228,0.355,0.0,1
21,0.813,0.416,1.0,1
22,0.848,0.679,1.0,1
23,0.715,0.01,0.0,0
24,0.558,0.44,1.0,0
25,0.791,0.974,0.0,0
26,0.709,0.612,0.0,0
27,0.009,0.41,0.0,1
28,0.099,0.941,1.0,0
29,0.158,0.544,1.0,0
30,0.85,0.203,0.0,0
31,0.259,0.474,1.0,0
