,x1,x2,resp,correct
0,0.295,0.344,1.0,0
1,0.831,0.087,0.0,1
2,0.676,0.714,1.0,1
3,0.607,0.265,1.0,0
4,0.447,0.171,0.0,1
5,0.716,0.397,1.0,0
6,0.148,0.42,0.0,0
7,0.517,0.049,0.0,1
8,0.599,0.781,1.0,1
9,0.659,0.972,1.0,1
10,0.06,0.046,1.0,0
11,0.133,0.904,0.0,0
12,0.551,0.536,1.0,1
13,0.978,0.652,1.0,1
14,0.448,0.444,1.0,1
15,0.349,0.539,1.0,1
16,0.397,0.721,1.0,1
17,0.796,0.279,0.0,1
18,0.209,0.165,1.0,0
19,0.071,0.527,0.0,0
20,0.924,0.186,0.0,1
21,0.867,0.605,0.0,0
22,0.071,0.335,1.0,0
23,0.922,0.445,0.0,0
24,0.651,0.158,0.0,1
25,0.469,0.958,0.0,0
26,0.352,0.825,1.0,1
27,0.061,0.829,1.0,1
28,0.85,0.847,1.0,1
29,0.184,0.717,0.0,0
30,0.284,0.072,1.0,0
31,0.985,0.969,1.0,1
