,x1,x2,resp,correct
0,0.916,0.606,1.0,1
1,0.67,0.794,1.0,1
2,0.961,0.329,1.0,1
3,0.418,0.074,1.0,1
4,0.737,0.34,1.0,1
5,0.849,0.173,1.0,1
6,0.607,0.167,1.0,1
7,0.949,0.02,1.0,1
8,0.8,0.901,1.0,1
9,0.331,0.188,0.0,1
10,0.069,0.417,0.0,1
11,0.392,0.297,0.0,1
12,0.543,0.74,1.0,1
13,0.534,0.953,1.0,1
14,0.14,0.087,0.0,1
15,0.066,0.676,0.0,1
16,0.415,0.601,1.0,1
17,0.582,0.421,1.0,1
18,0.788,0.462,1.0,1
19,0.327,0.994,0.0,1
20,0.688,0.058,1.0,1
21,0.202,0.84,0.0,1
22,0.221,0.567,0.0,1
23,0.944,0.86,1.0,1
24,0.018,0.983,0.0,1
25,0.335,0.737,0.0,1
26,0.705,0.557,1.0,1
27,0.143,0.312,0.0,1
28,0.427,0.774,1.0,1
29,0.83,0.725,1.0,1
30,0.047,0.185,0.0,1
31,0.307,0.441,0.0,1
