,x1,x2,resp,correct
0,0.702,0.812,0.0,1
1,0.993,0.019,1.0,1
2,0.027,0.734,0.0,1
3,0.988,0.287,1.0,1
4,0.778,0.147,1.0,1
5,0.224,0.023,1.0,1
6,0.175,0.263,0.0,1
7,0.334,0.399,1.0,0
8,0.837,0.398,1.0,1
9,0.695,0.602,1.0,0
10,0.336,0.676,0.0,1
11,0.906,0.566,1.0,1
12,0.742,0.06,1.0,1
13,0.139,0.807,0.0,1
14,0.55,0.706,1.0,0
15,0.003,0.453,0.0,1
16,0.613,0.968,1.0,0
17,0.29,0.916,0.0,1
18,0.296,0.165,1.0,1
19,0.426,0.353,1.0,0
20,0.033,0.97,0.0,1
21,0.741,0.317,1.0,1
22,0.4,0.529,0.0,1
23,0.804,0.957,1.0,0
24,0.985,0.844,1.0,1
25,0.462,0.798,0.0,1
26,0.584,0.396,1.0,1
27,0.605,0.194,1.0,1
28,0.813,0.735,1.0,0
29,0.169,0.606,0.0,1
30,0.394,0.048,1.0,1
31,0.003,0.214,0.0,1
