,x1,x2,resp,correct
0,0.221,0.037,0.0,1
1,0.281,0.165,0.0,1
2,0.425,0.561,0.0,1
3,0.793,0.135,1.0,1
4,0.736,0.097,1.0,1
5,0.602,0.983,1.0,1
6,0.966,0.812,1.0,1
7,0.046,0.97,0.0,1
8,0.979,0.568,1.0,1
9,0.986,0.047,1.0,1
10,0.564,0.419,0.0,1
11,0.645,0.575,1.0,1
12,0.317,0.918,0.0,1
13,0.18,0.338,0.0,1
14,0.687,0.348,1.0,1
15,0.033,0.646,0.0,1
16,0.807,0.727,1.0,1
17,0.357,0.734,0.0,1
18,0.159,0.839,0.0,1
19,0.091,0.197,0.0,1
20,0.355,0.423,0.0,1
21,0.699,0.829,1.0,1
22,0.098,0.473,0.0,1
23,0.458,0.87,0.0,1
24,0.838,0.393,1.0,1
25,0.57,0.186,0.0,1
26,0.157,0.59,0.0,1
27,0.432,0.084,0.0,1
28,0.848,0.908,1.0,1
29,0.541,0.712,0.0,1
30,0.442,0.292,0.0,1
31,0.94,0.275,1.0,1
