,x1,x2,resp,correct
0,0.179,0.211,0.0,1
1,0.43,0.386,1.0,0
2,0.322,0.587,1.0,0
3,0.346,0.35,0.0,1
4,0.974,0.469,1.0,1
5,0.903,0.74,0.0,0
6,0.417,0.713,0.0,0
7,0.033,0.096,0.0,1
8,0.097,0.276,1.0,0
9,0.663,0.971,0.0,0
10,0.147,0.986,1.0,1
11,0.733,0.688,0.0,0
12,0.905,0.193,1.0,0
13,0.681,0.482,0.0,0
14,0.54,0.348,0.0,1
15,0.614,0.029,1.0,0
16,0.531,0.538,1.0,0
17,0.798,0.792,1.0,1
18,0.786,0.569,0.0,0
19,0.176,0.428,0.0,1
20,0.68,0.195,1.0,0
21,0.277,0.783,0.0,1
22,0.059,0.609,1.0,0
23,0.845,0.281,0.0,0
24,0.42,0.175,1.0,0
25,0.324,0.074,1.0,0
26,0.825,0.074,1.0,0
27,0.607,0.844,0.0,0
28,0.195,0.73,1.0,0
29,0.076,0.846,1.0,0
30,0.986,0.955,0.0,0
31,0.405,0.927,0.0,0
