,x1,x2,resp,correct
0,0.172,0.474,1.0,1
1,0.844,0.037,1.0,1
2,0.989,0.659,0.0,1
3,0.153,0.924,0.0,1
4,0.058,0.258,1.0,1
5,0.808,0.786,0.0,1
6,0.267,0.583,1.0,1
7,0.742,0.16,0.0,1
8,0.697,0.697,0.0,1
9,0.684,0.953,0.0,1
10,0.532,0.56,0.0,1
11,0.444,0.219,1.0,1
12,0.152,0.197,1.0,1
13,0.941,0.936,0.0,1
14,0.952,0.431,0.0,1
15,0.97,0.145,0.0,1
16,0.351,0.294,1.0,1
17,0.52,0.803,0.0,1
18,0.652,0.394,0.0,1
19,0.413,0.676,0.0,1
20,0.844,0.258,0.0,1
21,0.472,0.956,0.0,1
22,0.032,0.014,1.0,1
23,0.223,0.684,0.0,1
24,0.34,0.058,1.0,1
25,0.397,0.46,1.0,1
26,0.588,0.075,1.0,1
27,0.001,0.86,1.0,1
28,0.056,0.567,1.0,1
29,0.603,0.333,0.0,1
30,0.828,0.541,0.0,1
31,0.297,0.824,0.0,1
