,x1,x2,resp,correct
0,0.84,0.855,1.0,0
1,0.988,0.147,1.0,0
2,0.287,0.091,0.0,0
3,0.068,0.034,1.0,1
4,0.821,0.555,0.0,1
5,0.463,0.461,1.0,1
6,0.286,0.85,0.0,0
7,0.944,0.704,0.0,1
8,0.083,0.325,1.0,1
9,0.156,0.17,1.0,1
10,0.399,0.928,0.0,0
11,0.714,0.192,1.0,0
12,0.214,0.428,0.0,0
13,0.541,0.009,1.0,1
14,0.354,0.312,0.0,0
15,0.144,0.658,0.0,0
16,0.799,0.091,1.0,0
17,0.413,0.142,0.0,0
18,0.961,0.954,0.0,1
19,0.448,0.705,0.0,0
20,0.139,0.983,1.0,1
21,0.346,0.582,1.0,1
22,0.553,0.834,0.0,0
23,0.986,0.435,1.0,0
24,0.709,0.964,0.0,1
25,0.67,0.481,1.0,0
26,0.778,0.268,0.0,1
27,0.703,0.719,1.0,0
28,0.599,0.259,0.0,0
29,0.06,0.817,1.0,1
30,0.078,0.517,1.0,1
31,0.613,0.57,0.0,1
