,x1,x2,resp,correct
0,0.804,0.082,1.0,0
1,0.691,0.481,1.0,0
2,0.795,0.323,1.0,0
3,0.417,0.736,0.0,0
4,0.954,0.937,1.0,1
5,0.027,0.021,1.0,0
6,0.138,0.142,1.0,0
7,0.392,0.968,0.0,0
8,0.455,0.207,1.0,0
9,0.612,0.607,1.0,1
10,0.984,0.705,1.0,1
11,0.672,0.952,0.0,0
12,0.273,0.538,0.0,1
13,0.867,0.857,1.0,1
14,0.932,0.39,1.0,0
15,0.262,0.271,1.0,0
16,0.802,0.535,0.0,1
17,0.94,0.132,1.0,0
18,0.287,0.087,1.0,0
19,0.647,0.662,1.0,1
20,0.541,0.298,1.0,0
21,0.154,0.646,1.0,1
22,0.741,0.211,1.0,0
23,0.609,0.057,1.0,0
24,0.044,0.818,1.0,1
25,0.352,0.839,0.0,0
26,0.416,0.417,1.0,0
27,0.165,0.951,1.0,1
28,0.564,0.775,0.0,0
29,0.1,0.288,0.0,1
30,0.201,0.448,0.0,1
31,0.057,0.528,1.0,0
