,x1,x2,resp,correct
0,0.546,0.828,0.0,0
1,0.919,0.979,1.0,1
2,0.682,0.959,0.0,0
3,0.011,0.6,0.0,1
4,0.664,0.208,1.0,0
5,0.088,0.025,0.0,1
6,0.551,0.083,1.0,0
7,0.14,0.677,0.0,1
8,0.572,0.344,0.0,1
9,0.995,0.431,1.0,1
10,0.94,0.702,1.0,1
11,0.683,0.429,0.0,0
12,0.817,0.589,1.0,1
13,0.831,0.265,1.0,0
14,0.351,0.871,0.0,0
15,0.697,0.682,0.0,0
16,0.431,0.943,0.0,0
17,0.531,0.539,1.0,0
18,0.442,0.424,0.0,1
19,0.226,0.435,0.0,1
20,0.343,0.01,1.0,0
21,0.073,0.797,0.0,1
22,0.915,0.142,1.0,0
23,0.166,0.188,0.0,1
24,0.097,0.338,0.0,1
25,0.79,0.071,1.0,0
26,0.263,0.347,0.0,1
27,0.393,0.718,1.0,1
28,0.331,0.58,0.0,1
29,0.469,0.192,0.0,1
30,0.228,0.935,0.0,0
31,0.841,0.806,1.0,1
