,x1,x2,resp,correct
0,0.315,0.418,0.0,1
1,0.213,0.833,1.0,1
2,0.802,0.703,0.0,1
3,0.437,0.35,1.0,0
4,0.713,0.06,1.0,0
5,0.81,0.198,1.0,0
6,0.977,0.275,1.0,0
7,0.671,0.841,0.0,0
8,0.548,0.448,0.0,1
9,0.279,0.963,1.0,1
10,0.329,0.703,1.0,1
11,0.573,0.939,1.0,1
12,0.212,0.544,1.0,1
13,0.336,0.14,1.0,0
14,0.477,0.59,0.0,0
15,0.712,0.343,1.0,0
16,0.98,0.526,1.0,0
17,0.018,0.946,1.0,1
18,0.596,0.213,1.0,0
19,0.182,0.091,1.0,0
20,0.082,0.414,1.0,1
21,0.659,0.574,0.0,1
22,0.437,0.086,1.0,0
23,0.795,0.927,0.0,0
24,0.812,0.435,1.0,0
25,0.098,0.198,0.0,1
26,0.531,0.739,0.0,0
27,0.211,0.276,0.0,1
28,0.428,0.855,1.0,1
29,0.984,0.775,0.0,1
30,0.993,0.002,1.0,0
31,0.045,0.741,1.0,1
