,x1,x2,resp,correct
0,0.302,0.173,0.0,1
1,0.682,0.565,0.0,1
2,0.903,0.823,0.0,1
3,0.694,0.068,0.0,1
4,0.065,0.651,1.0,1
5,0.93,0.521,0.0,1
6,0.449,0.816,1.0,1
7,0.969,0.002,0.0,1
8,0.68,0.859,1.0,1
9,0.516,0.924,1.0,1
10,0.997,0.321,1.0,0
11,0.197,0.862,1.0,1
12,0.353,0.455,1.0,0
13,0.812,0.473,0.0,1
14,0.536,0.484,0.0,1
15,0.062,0.408,1.0,1
16,0.823,0.689,0.0,1
17,0.708,0.295,0.0,1
18,0.195,0.34,1.0,1
19,0.579,0.189,0.0,1
20,0.444,0.526,1.0,0
21,0.052,0.929,1.0,1
22,0.865,0.14,0.0,1
23,0.41,0.277,0.0,1
24,0.602,0.681,0.0,1
25,0.322,0.909,1.0,1
26,0.275,0.649,1.0,1
27,0.836,0.953,1.0,1
28,0.014,0.175,1.0,1
29,0.405,0.073,0.0,1
30,0.16,0.539,1.0,1
31,0.139,0.097,0.0,1
