,x1,x2,resp,correct
0,0.151,0.297,1.0,1
1,0.16,0.099,0.0,1
2,0.389,0.527,0.0,0
3,0.398,0.054,0.0,1
4,0.072,0.131,1.0,0
5,0.79,0.659,0.0,1
6,0.705,0.08,1.0,0
7,0.816,0.457,0.0,1
8,0.259,0.129,0.0,1
9,0.661,0.844,1.0,1
10,0.955,0.09,0.0,1
11,0.333,0.706,0.0,0
12,0.475,0.823,1.0,1
13,0.329,0.977,0.0,0
14,0.526,0.15,0.0,1
15,0.199,0.78,1.0,1
16,0.608,0.653,1.0,0
17,0.984,0.82,0.0,1
18,0.592,0.431,0.0,1
19,0.355,0.433,1.0,0
20,0.086,0.938,1.0,1
21,0.921,0.26,0.0,1
22,0.053,0.723,1.0,1
23,0.008,0.475,1.0,1
24,0.432,0.356,0.0,1
25,0.657,0.349,0.0,1
26,0.178,0.557,1.0,1
27,0.784,0.925,1.0,1
28,0.596,0.972,1.0,1
29,0.797,0.136,0.0,1
30,0.665,0.553,0.0,1
31,0.97,0.572,0.0,1
