,x1,x2,resp,correct
0,0.841,0.596,0.0,1
1,0.28,0.779,1.0,1
2,0.275,0.353,1.0,1
3,0.287,0.074,1.0,1
4,0.595,0.819,0.0,1
5,0.942,0.151,1.0,1
6,0.344,0.545,1.0,1
7,0.153,0.218,1.0,1
8,0.599,0.54,0.0,1
9,0.865,0.834,0.0,1
10,0.151,0.977,0.0,1
11,0.677,0.68,0.0,1
12,0.153,0.453,1.0,1
13,0.396,0.731,0.0,1
14,0.068,0.601,1.0,1
15,0.226,0.647,1.0,1
16,0.0,0.342,1.0,1
17,0.431,0.201,1.0,1
18,0.785,0.045,1.0,1
19,0.437,0.924,0.0,1
20,0.527,0.27,1.0,1
21,0.643,0.187,1.0,1
22,0.473,0.401,1.0,1
23,0.849,0.341,0.0,1
24,0.065,0.035,1.0,1
25,0.659,0.42,1.0,1
26,0.998,0.701,0.0,1
27,0.946,0.99,0.0,1
28,0.725,0.938,0.0,1
29,0.567,0.066,1.0,1
30,0.071,0.778,1.0,1
31,0.95,0.417,0.0,1
