,x1,x2,resp,correct
0,0.687,0.301,1.0,1
1,0.357,0.458,0.0,1
2,0.213,0.564,1.0,0
3,0.792,0.228,1.0,1
4,0.275,0.724,0.0,1
5,0.032,0.446,1.0,0
6,0.289,0.206,1.0,0
7,0.195,0.002,1.0,0
8,0.452,0.852,0.0,1
9,0.086,0.686,1.0,0
10,0.666,0.862,0.0,0
11,0.605,0.727,0.0,0
12,0.596,0.475,0.0,1
13,0.693,0.599,1.0,1
14,0.157,0.322,1.0,0
15,0.71,0.055,1.0,1
16,0.931,0.265,1.0,1
17,0.441,0.57,0.0,1
18,0.779,0.673,0.0,0
19,0.326,0.926,0.0,1
20,0.391,0.299,1.0,0
21,0.409,0.014,1.0,0
22,0.926,0.053,1.0,1
23,0.052,0.979,0.0,1
24,0.997,0.567,1.0,1
25,0.521,0.96,0.0,1
26,0.515,0.173,1.0,0
27,0.206,0.814,0.0,1
28,0.794,0.921,0.0,0
29,0.807,0.407,1.0,1
30,0.917,0.85,0.0,0
31,0.027,0.172,0.0,1
