,x1,x2,resp,correct
0,0.043,0.532,1.0,1
1,0.573,0.871,0.0,1
2,0.838,0.522,0.0,1
3,0.39,0.982,0.0,1
4,0.933,0.222,0.0,1
5,0.397,0.648,1.0,1
6,0.18,0.926,0.0,1
7,0.945,0.671,0.0,1
8,0.414,0.207,1.0,1
9,0.004,0.074,1.0,1
10,0.191,0.399,1.0,1
11,0.023,0.802,1.0,1
12,0.695,0.726,0.0,1
13,0.722,0.976,0.0,1
14,0.914,0.985,0.0,1
15,0.905,0.402,0.0,1
16,0.599,0.325,1.0,1
17,0.002,0.33,1.0,1
18,0.698,0.145,1.0,1
19,0.648,0.435,1.0,1
20,0.461,0.455,1.0,1
21,0.841,0.058,1.0,1
22,0.809,0.297,1.0,0
23,0.349,0.841,0.0,1
24,0.804,0.81,0.0,1
25,0.55,0.091,1.0,1
26,0.515,0.57,1.0,1
27,0.268,0.269,1.0,1
28,0.288,0.522,1.0,1
29,0.16,0.202,1.0,1
30,0.309,0.016,1.0,1
31,0.171,0.692,1.0,1
