,x1,x2,resp,correct
0,0.692,0.201,1.0,1
1,0.046,0.319,1.0,1
2,0.731,0.919,0.0,1
3,0.32,0.582,0.0,1
4,0.786,0.019,1.0,1
5,0.419,0.43,1.0,1
6,0.328,0.269,1.0,1
7,0.263,0.863,0.0,1
8,0.935,0.698,0.0,1
9,0.013,0.015,1.0,1
10,0.728,0.737,0.0,1
11,0.411,0.668,0.0,1
12,0.96,0.389,0.0,1
13,0.864,0.306,0.0,1
14,0.401,0.137,1.0,1
15,0.279,0.037,1.0,1
16,0.078,0.518,1.0,1
17,0.166,0.645,1.0,1
18,0.573,0.009,1.0,1
19,0.58,0.797,0.0,1
20,0.982,0.93,0.0,1
21,0.818,0.525,0.0,1
22,0.216,0.949,0.0,1
23,0.225,0.138,1.0,1
24,0.977,0.166,0.0,1
25,0.563,0.614,0.0,1
26,0.054,0.859,0.0,1
27,0.731,0.392,0.0,1
28,0.817,0.84,0.0,1
29,0.482,0.942,0.0,1
30,0.136,0.481,1.0,1
31,0.594,0.302,0.0,1
