,x1,x2,resp,correct
0,0.036,0.4,1.0,1
1,0.853,0.685,0.0,1
2,0.554,0.44,0.0,1
3,0.157,0.613,1.0,1
4,0.71,0.86,1.0,1
5,0.41,0.355,1.0,1
6,0.433,0.841,1.0,1
7,0.443,0.098,0.0,1
8,0.347,0.918,1.0,1
9,0.057,0.659,1.0,1
10,0.088,0.204,1.0,1
11,0.57,0.18,0.0,1
12,0.184,0.09,1.0,1
13,0.001,0.944,1.0,1
14,0.657,0.341,0.0,1
15,0.56,0.997,1.0,1
16,0.924,0.276,0.0,1
17,0.143,0.31,1.0,1
18,0.2,0.775,1.0,1
19,0.957,0.541,0.0,1
20,0.797,0.179,0.0,1
21,0.345,0.166,0.0,1
22,0.349,0.644,1.0,1
23,0.308,0.386,1.0,1
24,0.664,0.525,0.0,1
25,0.58,0.671,1.0,1
26,0.996,0.023,0.0,1
27,0.87,0.485,0.0,1
28,0.403,0.578,1.0,1
29,0.823,0.975,1.0,1
30,0.688,0.072,0.0,1
31,0.914,0.819,1.0,1
