,x1,x2,resp,correct
0,0.284,0.46,1.0,1
1,0.575,0.22,1.0,1
2,0.778,0.204,1.0,1
3,0.645,0.784,0.0,1
4,0.058,0.157,1.0,1
5,0.473,0.555,1.0,1
6,0.133,0.084,1.0,1
7,0.298,0.966,0.0,1
8,0.183,0.539,1.0,1
9,0.971,0.841,0.0,1
10,0.314,0.197,1.0,1
11,0.979,0.605,0.0,1
12,0.03,0.955,0.0,1
13,0.831,0.685,0.0,1
14,0.192,0.356,1.0,1
15,0.737,0.537,1.0,1
16,0.87,0.94,0.0,1
17,0.922,0.308,1.0,1
18,0.291,0.703,0.0,1
19,0.594,0.402,1.0,1
20,0.669,0.275,1.0,1
21,0.481,0.322,1.0,1
22,0.53,0.912,0.0,1
23,0.538,0.721,0.0,1
24,0.09,0.725,0.0,1
25,0.407,0.005,1.0,1
26,0.437,0.796,0.0,1
27,0.82,0.451,1.0,1
28,0.717,0.03,1.0,1
29,0.174,0.806,0.0,1
30,0.906,0.098,1.0,1
31,0.01,0.398,1.0,1
