,x1,x2,resp,correct
0,0.215,0.014,1.0,1
1,0.669,0.302,1.0,1
2,0.729,0.091,1.0,1
3,0.798,0.452,1.0,1
4,0.596,0.159,1.0,1
5,0.419,0.847,0.0,1
6,0.026,0.958,0.0,1
7,0.06,0.144,0.0,0
8,0.153,0.833,0.0,1
9,0.552,0.437,1.0,1
10,0.309,0.438,1.0,0
11,0.966,0.796,1.0,1
12,0.541,0.981,0.0,1
13,0.797,0.661,1.0,1
14,0.738,0.559,1.0,1
15,0.536,0.725,0.0,1
16,0.442,0.001,1.0,1
17,0.224,0.305,1.0,1
18,0.926,0.011,1.0,1
19,0.291,0.223,1.0,1
20,0.774,0.969,0.0,1
21,0.864,0.203,1.0,1
22,0.077,0.654,0.0,1
23,0.196,0.608,0.0,1
24,0.934,0.273,1.0,1
25,0.695,0.823,0.0,1
26,0.31,0.957,0.0,1
27,0.328,0.695,0.0,1
28,0.4,0.301,1.0,1
29,0.943,0.553,1.0,1
30,0.438,0.534,1.0,1
31,0.042,0.451,0.0,1
